Year,Neighborhood,AverageSalePrice,MedianSalePrice,AverageCostPerSqFoot,AverageDaysOnMarket,CountHomesSold,CondoSalesPercentage,MedianOneYearPriceChangePercentage,MedianFiveYearPriceChangePercentage,DistressedPropertySalesPercentage,AverageYearBuilt,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Adjusted population,"Adjusted population density (people per sq. mi., excluding parks and industrial tracts)",Median age,Median household income ($),Home ownership (%),Married (except separated) (%),Divorced (%),Widowed (%),Separated (%),Never Married (%),Population with bachelor degree as highest level of education (25 and older) (%),Population with graduate degree (25 and older) (%),Renters - median monthly housing expenses ($),People below federal poverty level (%),Unemployed (16 years and older) (%),English as only language (%),Percent of families with children under 18 years (%),Population in same house last year (%),Population in different county last year (%),Population in different state last year (%),Population moved from abroad last year (%),Aggravated assault,Arson,Burglary,Homicide,Larceny,Rape,Robbery,Vehicle thefts,Nonviolent crimes,Violent crimes,"Crimes per 1,000 residents",Parks and natural areas (Acres),Parks (% of neighborhood),Minutes by car to downtown (est.),Commute by public transit (%),Commute by bike (%),Commute by walking (%),Commute by biking and walking (%),Number of Max/streetcar lines,Number of TriMet bus lines,Number of transit lines (bus/MAX/streetcar),"Miles of bike routes (lanes, boulevards, multiuse paths)",Miles of bike routes (all) per square mile,Walk score,Percent of households with children under 18 years (%),Total Newcomers (%),"Adjusted population density (people per square mile, excluding parks and industrial tracts)",Sexual offenses,Number of Max/streetcar/tram lines,Number of transit lines (bus/MAX/streetcar/tram),Population in different Oregon county last year (%),Assault,Vandalism (not included in violent/nonviolent total),Drug/narcotic offenses (not included in violent/nonviolent total),"Commute by transit, biking, and walking (%)",Share of 2020 sales that were condos (%),Number of Short Sales,Number of Bank Owned,Average square footage of homes sold,Renters’ median monthly housing ($),Population,Population density people per sq mile),Homeownership (%),Households with children under 18 (%),People who speak other language(s) (%),Total newcomers (%),Sex offenses,Vandalism,Drug/narcotic offenses,"Violent crimes per 1,000 residents","Burglary/larceny/vehicle theft crimes per 1,000 residents",Walk Score,Commute by other non-car means (including cycling) (%)
2019,LLOYD DISTRICT,217408.0,207450.0,394.0,31.0,12.0,100.0,-12.0,11.0,0.0,1965.0,,,,,,,,,,,,"2,279",,36.0,"47,123",14.1,21.0,13.6,7.4,1.8,56.2,36.0,18.6,"1,263",21.4,6.8,93.0,,71.3,4.3,8.9,0.7,237,2,54,2,784,,59,96,934,321,551,2,1.0,11,20.4,15.7,12.5,28.1,,9.0,,8.0,15.7,86.0,6.5,13.9,"5,000",21,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MADISON SOUTH,381419.0,365000.0,214.0,25.0,99.0,6.0,6.0,63.0,1.0,1960.0,,,,,,,,,,,,"9,437",,38.0,"60,962",69.0,39.7,12.6,5.3,2.5,39.9,24.9,11.1,"1,211",18.4,8.7,82.2,,82.9,2.0,2.5,0.3,154,10,66,0,245,,12,107,418,185,64,133,12.0,15,11.4,2.0,5.2,7.3,,7.0,,4.0,2.3,56.0,25.1,4.9,"7,994",9,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MAPLEWOOD,515532.0,517000.0,236.0,29.0,47.0,2.0,2.0,36.0,0.0,1967.0,,,,,,,,,,,,"2,559",,47.0,"100,314",76.2,59.0,17.3,5.5,0.0,16.4,37.8,30.2,"1,750",3.9,4.2,92.4,,80.6,5.3,1.9,0.4,1,0,2,0,17,,2,2,21,3,9,10,3.0,17,2.2,1.1,1.8,2.9,,1.0,,4.0,6.1,33.0,23.1,7.6,"4,488",0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MARKHAM,464963.0,458500.0,232.0,26.0,30.0,0.0,5.0,37.0,0.0,1964.0,,,,,,,,,,,,"1,868",,41.0,"118,754",85.2,61.1,10.8,2.7,0.8,24.6,42.1,29.6,"1,903",6.2,4.9,91.1,,82.3,4.3,2.0,3.0,10,0,1,0,24,,0,8,33,11,24,9,3.0,14,5.9,1.0,3.6,4.6,,4.0,,0.0,0.2,40.0,34.4,9.3,"3,714",1,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MARSHALL PARK,627978.0,586389.0,220.0,29.0,24.0,0.0,23.0,43.0,0.0,1974.0,,,,,,,,,,,,"1,418",,39.0,"128,430",88.2,58.8,8.5,2.3,0.7,29.6,39.8,34.6,"2,096",6.6,5.6,90.2,,83.1,4.6,4.8,0.6,1,0,2,0,6,,0,0,8,1,6,65,17.0,15,5.4,4.3,2.1,6.4,,4.0,,0.0,0.0,24.0,35.8,10.1,"2,823",0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MILL PARK,312164.0,312800.0,205.0,28.0,112.0,13.0,12.0,70.0,4.0,1970.0,,,,,,,,,,,,"9,478",,35.0,"39,921",40.8,36.2,10.9,6.4,3.1,43.4,14.9,5.3,"1,063",25.9,12.3,56.3,,81.3,2.0,2.0,2.4,166,3,37,0,253,,24,116,406,203,64,15,2.0,21,18.0,0.7,2.0,2.8,,4.0,,3.0,2.9,69.0,35.0,6.4,"10,285",10,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MONTAVILLA,379820.0,369925.0,235.0,32.0,266.0,7.0,4.0,51.0,2.0,1952.0,,,,,,,,,,,,"16,590",,37.0,"55,958",59.4,40.4,14.1,5.6,1.5,38.5,27.5,11.6,"1,269",17.4,9.2,76.9,,78.9,1.9,4.0,0.4,185,11,151,0,655,,34,252,"1,058",244,78,20,1.0,16,14.3,3.5,6.1,9.6,,7.0,,8.0,3.8,71.0,26.4,6.4,"8,340",14,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MT. SCOTT-ARLETA,389494.0,384999.0,248.0,28.0,155.0,3.0,8.0,57.0,1.0,1948.0,,,,,,,,,,,,"7,631",,38.0,"55,194",60.9,41.3,14.1,4.0,2.1,38.5,20.6,12.8,"1,251",13.7,5.3,81.4,,84.2,2.4,2.6,1.0,82,2,61,0,229,,8,94,384,96,63,11,2.0,21,10.3,1.7,4.9,6.6,,5.0,,2.0,2.8,72.0,28.2,6.0,"9,089",4,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MT. TABOR,636121.0,600000.0,250.0,37.0,148.0,3.0,8.0,37.0,1.0,1948.0,,,,,,,,,,,,"11,250",,43.0,"75,008",63.7,46.3,13.1,6.7,1.1,32.9,31.3,26.1,"1,437",9.1,5.2,86.4,,84.7,1.9,5.3,0.7,48,0,51,0,248,,3,99,398,58,41,178,17.0,19,10.9,3.3,7.3,10.6,,6.0,,7.0,4.5,69.0,22.9,7.9,"8,881",7,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,MULTNOMAH,464467.0,429950.0,260.0,29.0,126.0,26.0,1.0,29.0,2.0,1974.0,,,,,,,,,,,,"8,502",,36.0,"68,411",52.4,44.2,13.8,2.1,0.4,39.7,35.5,28.6,"1,237",12.4,7.0,89.5,,74.0,7.4,6.5,1.6,61,1,16,0,127,,2,38,181,67,29,104,11.0,12,14.5,2.7,1.1,3.8,,10.0,,8.0,5.4,64.0,23.5,15.5,"6,747",3,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
2019,NORTH TABOR,489662.0,459000.0,251.0,34.0,73.0,8.0,-1.0,46.0,3.0,1948.0,,,,,,,,,,,,"5,671",,39.0,"64,153",46.7,35.0,13.0,3.9,1.7,46.3,33.1,18.4,"1,270",12.4,6.5,90.2,,82.5,1.7,4.0,1.1,61,1,24,0,255,,7,126,405,79,85,2,1.0,13,15.2,4.6,8.4,13.0,,4.0,,2.0,3.5,74.0,21.9,6.8,"9,748",10,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
2019,NORTHWEST DISTRICT,546034.0,406000.0,370.0,46.0,174.0,75.0,-18.0,0.0,1.0,1944.0,,,,,,,,,,,,"15,647",,37.0,"77,192",36.0,36.0,14.5,2.2,1.1,46.3,40.0,34.2,"1,488",10.0,3.2,87.7,,68.6,5.1,6.6,1.5,221,7,161,0,836,,28,137,"1,134",275,90,17,2.0,10,10.2,16.4,6.1,22.5,,5.0,,11.0,7.2,93.0,14.4,13.1,"15,597",19,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,NORTHWEST HEIGHTS,652678.0,660000.0,227.0,53.0,149.0,16.0,-6.0,13.0,1.0,1986.0,,,,,,,,,,,,784,,42.0,"134,212",75.7,62.1,8.8,4.0,1.0,18.6,34.3,36.6,"1,979",3.5,4.6,75.0,,83.9,4.9,1.1,1.9,8,0,3,0,19,,0,1,23,9,41,3,0.0,20,2.4,1.3,0.4,1.7,,0.0,,0.0,0.0,16.0,34.0,7.9,854,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2019,OLD TOWN/CHINATOWN,296874.0,277450.0,372.0,53.0,36.0,97.0,-7.0,18.0,0.0,1985.0,,,,,,,,,,,,"3,558",,49.0,"40,070",25.0,27.1,24.2,2.4,3.5,42.9,31.1,23.9,"1,266",26.5,7.7,88.7,,66.0,6.3,7.1,2.2,550,20,41,2,516,,53,54,611,655,356,12,7.0,3,19.5,25.3,6.0,31.2,,17.0,,5.0,17.1,96.0,3.3,15.6,"19,077",30,7.0,24.0,,,,,,,,,,,,,,,,,,,,,,,
2019,OVERLOOK,474926.0,481000.0,250.0,24.0,87.0,18.0,8.0,35.0,0.0,1942.0,,,,,,,,,,,,"7,225",,36.0,"76,623",56.5,39.6,10.9,2.2,1.6,45.7,36.1,21.6,"1,408",13.8,5.6,87.1,,78.3,2.6,5.4,0.7,84,1,34,0,218,,5,44,296,99,55,78,4.0,12,12.8,4.6,13.1,17.7,,4.0,,11.0,3.4,72.0,23.6,8.7,"6,983",9,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2019,PARKROSE,333306.0,340000.0,182.0,35.0,71.0,4.0,11.0,75.0,3.0,1950.0,,,,,,,,,,,,"5,659",,37.0,"45,940",49.8,30.1,17.2,3.2,3.1,46.4,13.9,5.6,980,23.3,7.2,72.2,,67.4,14.4,4.8,1.0,143,4,60,1,388,,21,203,651,181,147,3,0.0,18,10.4,16.0,0.5,16.5,,6.0,,8.0,4.2,57.0,32.7,20.1,"5,208",12,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
2019,PARKROSE HEIGHTS,332665.0,320500.0,222.0,28.0,78.0,0.0,3.0,55.0,3.0,1957.0,,,,,,,,,,,,"6,050",,39.0,"50,158",57.5,40.0,14.5,7.5,1.8,36.3,16.5,7.9,"1,138",13.4,4.4,75.0,,81.6,3.1,2.3,0.8,60,1,32,0,115,,3,61,208,67,45,14,2.0,16,8.5,2.9,0.8,3.8,,6.0,,3.0,3.3,54.0,27.3,6.2,"6,536",3,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,PEARL DISTRICT,702858.0,582475.0,596.0,63.0,324.0,99.0,10.0,32.0,0.0,1993.0,,,,,,,,,,,,"5,885",,45.0,"61,823",29.1,31.1,21.0,1.9,2.0,44.1,37.4,28.7,"1,550",17.5,6.4,90.2,,63.3,6.0,8.8,3.2,192,5,104,1,"1,193",,36,60,"1,357",249,273,9,3.0,7,14.7,22.6,6.5,29.1,,6.0,,5.0,10.7,96.0,3.9,18.0,"15,974",15,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,
2019,PIEDMONT,470751.0,454000.0,224.0,29.0,127.0,3.0,2.0,43.0,2.0,1945.0,,,,,,,,,,,,"7,451",,37.0,"59,409",53.1,34.4,10.2,6.1,2.4,46.9,30.9,16.0,"1,338",16.7,6.9,85.4,,83.2,1.8,2.6,0.2,60,2,45,1,200,,4,75,320,74,53,30,5.0,13,13.3,2.8,9.3,12.1,,4.0,,5.0,5.7,71.0,24.6,4.5,"9,430",7,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2019,PLEASANT VALLEY,417731.0,420000.0,182.0,37.0,164.0,1.0,12.0,47.0,1.0,1992.0,,,,,,,,,,,,"11,750",,38.0,"62,760",71.6,54.5,10.3,4.1,1.9,29.3,16.3,9.9,"1,491",20.2,7.4,67.1,,82.7,5.5,2.6,1.8,60,6,42,0,161,,4,81,284,78,31,"1,057",37.0,26,5.4,1.7,0.3,2.0,,2.0,,6.0,1.4,22.0,35.4,9.9,"5,685",8,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2019,PORTSMOUTH,379565.0,370000.0,249.0,29.0,182.0,1.0,3.0,48.0,2.0,1965.0,,,,,,,,,,,,"11,307",,32.0,"49,943",54.9,34.3,11.0,4.0,3.8,47.0,22.8,8.6,"1,142",33.0,11.9,69.3,,75.8,4.4,4.0,0.7,174,8,41,0,168,,5,105,314,197,45,63,9.0,18,15.4,1.0,7.5,8.4,,3.0,,9.0,7.9,59.0,37.1,9.0,"13,076",10,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2019,POWELLHURST-GILBERT,290085.0,294000.0,192.0,39.0,303.0,16.0,7.0,59.0,7.0,1976.0,,,,,,,,,,,,"25,363",,35.0,"41,319",49.9,41.7,11.3,5.1,2.8,39.1,11.6,4.3,"1,104",26.4,9.8,58.1,,83.0,2.4,1.6,1.6,489,14,159,2,694,,51,378,"1,231",581,71,131,6.0,21,12.6,2.0,0.7,2.8,,5.0,,15.0,4.4,52.0,41.1,5.7,"8,214",25,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,REED,511734.0,485000.0,240.0,31.0,37.0,0.0,-2.0,36.0,0.0,1949.0,,,,,,,,,,,,"2,827",,30.0,"45,757",36.1,25.0,7.5,6.3,1.2,60.0,25.9,20.8,"1,215",16.2,6.2,84.4,,61.7,7.2,13.9,2.1,29,0,18,0,92,,2,39,149,33,64,0,0.0,14,13.5,15.1,6.1,21.2,,3.0,,1.0,1.9,62.0,15.0,23.2,"7,948",2,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2019,RICHMOND,567630.0,553250.0,257.0,28.0,194.0,6.0,2.0,33.0,0.0,1936.0,,,,,,,,,,,,"13,046",,36.0,"75,788",56.4,43.1,10.2,2.4,1.3,43.0,35.7,25.9,"1,425",10.7,4.7,90.3,,81.7,2.4,4.5,0.9,74,2,60,0,351,,8,119,530,87,47,4,1.0,16,12.7,4.7,12.2,16.9,,6.0,,4.0,3.4,87.0,23.9,7.8,"10,714",3,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,ROSE CITY PARK,524570.0,502350.0,236.0,25.0,166.0,5.0,-9.0,20.0,0.0,1933.0,,,,,,,,,,,,"10,187",,41.0,"80,303",68.0,47.3,14.2,3.3,0.8,34.4,33.7,24.6,"1,453",8.3,5.1,89.1,,85.2,0.9,3.3,0.3,59,4,51,0,207,,8,90,348,74,41,25,3.0,14,12.3,3.1,6.0,9.1,,4.0,,5.0,4.4,71.0,29.1,4.5,"9,006",3,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
2019,ROSEWAY,428144.0,407500.0,236.0,24.0,126.0,0.0,-3.0,40.0,1.0,1943.0,,,,,,,,,,,,"5,577",,41.0,"64,622",66.2,48.6,14.3,2.8,1.8,32.6,29.1,20.3,"1,347",7.7,5.0,85.5,,83.1,1.7,2.0,0.8,43,0,50,0,149,,13,83,282,57,61,4,1.0,17,10.1,0.9,5.1,6.1,,5.0,,2.0,1.9,76.0,23.5,4.5,"6,913",1,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2019,RUSSELL,363033.0,360000.0,205.0,28.0,57.0,0.0,4.0,60.0,2.0,1962.0,,,,,,,,,,,,"3,829",,48.0,"53,641",77.4,52.6,13.2,11.4,1.1,21.7,13.8,8.7,"1,146",12.3,8.8,80.6,,84.3,2.4,2.2,0.7,24,1,31,0,152,,7,56,239,32,71,15,3.0,19,5.4,1.3,2.9,4.2,,2.0,,5.0,5.7,37.0,21.5,5.3,"5,378",0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SABIN,691184.0,623000.0,269.0,37.0,69.0,3.0,-9.0,34.0,1.0,1934.0,,,,,,,,,,,,"4,635",,37.0,"88,913",66.5,42.2,10.8,2.1,1.1,43.8,36.7,31.7,"1,668",11.1,3.5,92.2,,82.5,1.9,4.9,0.4,14,0,19,0,76,,0,10,105,14,26,2,1.0,16,11.7,5.6,13.9,19.5,,2.0,,1.0,2.7,83.0,29.2,7.2,"10,073",0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SELLWOOD-MORELAND,553378.0,520000.0,273.0,40.0,218.0,14.0,4.0,28.0,1.0,1946.0,,,,,,,,,,,,"8,811",,40.0,"72,946",54.4,52.6,14.2,3.5,1.7,28.0,32.5,26.6,"1,282",9.8,6.1,92.5,,83.5,4.9,4.8,0.7,80,1,78,0,352,,8,76,506,94,68,312,23.0,15,7.4,4.5,8.9,13.4,,6.0,,9.0,4.3,81.0,26.7,10.4,"6,432",5,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SOUTH BURLINGAME,508616.0,490000.0,238.0,35.0,33.0,3.0,0.0,23.0,0.0,1964.0,,,,,,,,,,,,"2,031",,39.0,"96,649",77.1,54.0,13.1,3.1,0.3,29.4,41.4,26.3,"1,565",7.7,7.0,90.5,,77.6,3.2,2.3,6.3,5,0,2,0,27,,0,4,33,5,19,13,5.0,11,8.1,1.7,5.4,7.1,,8.0,,2.0,4.7,55.0,28.9,11.8,"6,023",0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SOUTH PORTLAND,572852.0,474480.0,330.0,51.0,195.0,53.0,0.0,34.0,2.0,1978.0,,,,,,,,,,,,"10,121",,38.0,"83,332",40.4,39.9,12.5,5.1,0.8,41.8,37.6,34.3,"1,613",12.1,5.2,81.4,,68.1,6.8,8.2,2.1,90,2,55,0,306,,4,53,414,99,51,69,6.0,11,16.9,12.3,4.8,17.2,,22.0,,11.0,6.5,56.0,10.3,17.1,"8,190",3,5.0,27.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SOUTH TABOR,460105.0,453050.0,246.0,28.0,92.0,10.0,4.0,48.0,0.0,1951.0,,,,,,,,,,,,"6,825",,37.0,"60,149",58.0,43.4,13.3,2.5,1.3,39.7,27.8,17.9,"1,390",13.0,8.4,82.7,,80.9,2.2,5.2,0.9,52,2,72,0,216,,9,89,377,79,67,12,2.0,19,12.9,1.6,9.2,10.8,,4.0,,4.0,4.6,68.0,23.2,8.3,"9,500",16,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SOUTHWEST HILLS,940888.0,790350.0,293.0,65.0,112.0,16.0,-5.0,23.0,1.0,1949.0,,,,,,,,,,,,"7,115",,44.0,"125,023",71.5,61.1,6.8,4.3,0.8,26.9,36.8,44.4,"2,036",10.0,5.1,87.8,,83.0,2.7,5.0,0.7,9,2,22,0,77,,2,12,111,16,18,168,14.0,11,6.6,12.2,1.5,13.7,,5.0,,2.0,0.8,34.0,46.6,8.4,"4,308",3,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
2019,ST. JOHNS,366778.0,360000.0,242.0,30.0,201.0,6.0,4.0,59.0,4.0,1958.0,,,,,,,,,,,,"13,638",,38.0,"61,909",63.7,46.1,11.2,2.5,3.1,37.0,21.6,9.7,"1,300",12.5,5.6,74.7,,83.0,1.7,2.2,0.3,241,11,98,1,453,,18,187,738,285,75,"2,180",31.0,20,10.2,1.4,1.4,2.9,,5.0,,21.0,1.9,65.0,26.9,4.2,"10,263",14,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SULLIVAN'S GULCH,448846.0,430000.0,273.0,44.0,39.0,59.0,53.0,65.0,3.0,1951.0,,,,,,,,,,,,"3,406",,37.0,"60,765",31.6,39.5,11.4,1.9,1.5,45.8,39.9,28.6,"1,288",12.6,4.7,90.3,,75.9,1.0,5.5,1.3,58,1,33,0,218,,9,68,319,73,115,5,2.0,13,13.0,8.3,12.0,20.3,,4.0,,3.0,9.2,87.0,12.5,7.8,"11,969",5,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SUMNER,322338.0,325000.0,226.0,17.0,37.0,0.0,8.0,76.0,0.0,1939.0,,,,,,,,,,,,"2,312",,37.0,"46,119",58.8,34.5,17.6,2.0,2.4,43.4,11.8,4.3,"1,067",20.8,5.6,66.5,,70.2,12.7,4.6,0.6,36,4,23,0,83,,8,40,146,51,85,16,3.0,19,8.3,14.3,0.7,15.0,,5.0,,3.0,3.6,64.0,33.4,17.8,"6,977",3,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SUNDERLAND,,,71.0,,1.0,0.0,,,0.0,,,,,,,,,,,,,327,,38.0,"50,510",53.5,30.4,19.0,1.4,3.2,45.9,11.7,4.2,"1,027",21.6,5.7,72.7,,60.9,17.3,4.8,0.9,20,1,7,0,62,,3,15,84,24,330,57,5.0,17,9.0,19.2,0.2,19.4,,3.0,,4.0,2.1,15.0,32.3,22.9,"2,602",0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SUNNYSIDE,498047.0,470000.0,264.0,32.0,101.0,24.0,-13.0,19.0,0.0,1931.0,,,,,,,,,,,,"7,838",,36.0,"71,267",42.9,36.2,10.2,3.0,0.5,50.2,39.6,25.5,"1,299",11.3,3.7,89.8,,75.4,2.8,6.2,0.6,67,0,61,0,296,,10,108,465,80,70,2,0.0,13,13.9,3.8,16.9,20.7,,4.0,,2.0,3.5,91.0,20.1,9.6,"13,241",3,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2019,SYLVAN-HIGHLANDS,713346.0,650000.0,256.0,44.0,31.0,10.0,3.0,36.0,3.0,1964.0,,,,,,,,,,,,"1,231",,46.0,"163,976",88.6,67.7,7.4,3.9,0.4,20.5,39.1,38.8,"2,575",3.6,1.1,91.3,,89.7,2.1,2.4,0.2,4,0,8,0,26,,0,8,42,5,38,70,15.0,14,2.8,4.9,1.1,6.0,,3.0,,2.0,2.5,19.0,30.2,4.7,"2,169",1,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2019,UNIVERSITY PARK,467199.0,462250.0,232.0,38.0,80.0,0.0,-2.0,45.0,0.0,1947.0,,,,,,,,,,,,"6,623",,24.0,"67,531",63.4,28.4,7.6,2.5,0.4,61.1,24.9,24.5,"1,560",21.4,9.5,90.6,,67.8,4.2,12.6,1.8,30,0,23,0,119,,4,38,180,35,32,26,3.0,17,5.8,16.0,6.8,22.8,,3.0,,5.0,3.5,48.0,24.8,18.6,"9,159",1,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
2019,VERNON,543462.0,539250.0,270.0,36.0,36.0,14.0,-2.0,44.0,0.0,1952.0,,,,,,,,,,,,"2,769",,36.0,"83,803",67.9,38.7,10.7,1.7,1.0,47.7,37.2,25.5,"1,592",12.5,5.1,93.4,,83.6,1.3,5.5,1.0,15,0,15,0,70,,3,19,104,19,44,17,9.0,16,11.1,3.8,13.5,17.3,,2.0,,1.0,1.7,88.0,27.6,7.7,"10,006",1,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2019,WEST PORTLAND PARK,410590.0,442000.0,231.0,50.0,59.0,15.0,12.0,48.0,2.0,1949.0,,,,,,,,,,,,"3,889",,36.0,"61,207",55.6,49.0,17.3,4.4,1.8,27.6,31.8,19.1,"1,422",17.0,3.3,79.0,,81.0,5.1,4.3,3.8,37,1,13,0,65,,4,15,93,46,36,39,8.0,14,10.1,1.6,0.9,2.4,,7.0,,2.0,2.9,62.0,29.8,13.1,"6,563",4,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,
2019,WILKES,326941.0,330000.0,190.0,36.0,192.0,18.0,2.0,38.0,3.0,1978.0,,,,,,,,,,,,"9,522",,43.0,"56,184",70.0,51.3,14.0,5.8,1.9,27.0,14.5,8.4,"1,153",14.8,6.8,75.5,,88.0,2.1,2.2,0.3,76,3,58,1,195,,2,89,342,86,45,200,10.0,23,6.1,1.6,0.7,2.4,,6.0,,12.0,3.8,28.0,30.2,4.6,"6,724",4,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2019,WOODLAND PARK,319714.0,330000.0,182.0,31.0,7.0,0.0,15.0,81.0,0.0,1945.0,,,,,,,,,,,,289,,39.0,"51,965",49.9,36.8,13.7,6.1,0.3,43.1,15.9,7.8,"1,138",16.9,3.7,75.6,,78.5,4.6,2.9,1.5,5,0,1,0,19,,2,1,21,8,100,0,0.0,15,7.8,2.4,1.2,3.5,,5.0,,0.0,6.1,64.0,23.3,9.0,"6,163",1,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2019,WOODLAWN,470642.0,439000.0,254.0,40.0,111.0,13.0,0.0,42.0,1.0,1956.0,,,,,,,,,,,,"5,810",,35.0,"78,385",69.5,35.8,11.3,1.8,1.9,49.1,34.1,20.8,"1,476",13.5,7.3,91.6,,81.8,1.3,4.6,1.9,43,2,51,0,119,,2,31,201,47,43,8,2.0,15,11.2,3.2,13.7,16.9,,4.0,,3.0,4.3,72.0,25.4,7.8,"9,618",0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
2019,WOODSTOCK,470037.5,436475.0,31.0,168.5,0.0,-2.0,0.5,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ALAMEDA,783757.0,744250.0,271.0,27.0,84.0,0.0,1.0,8.0,0.0,1931.0,,,,,,,,,,,,"5,730","9,600",41.0,"116,182",79.7,57.0,9.7,2.8,0.9,29.7,39.3,35.5,"1,932",5.8,4.0,91.8,,84.6,,5.4,1.0,,0,17,0,45,,0,28,90,14,18,0,0.0,13,10.6,10.1,3.0,,,3.0,,,,65.0,35.0,15.4,,0,0.0,3.0,1.4,14,14.0,0.0,23.7,,,,,,,,,,,,,,,,,,
2020,ARBOR LODGE,486074.0,475000.0,236.0,40.0,119.0,3.0,3.0,21.0,0.0,1949.0,,,,,,,,,,,,"7,404","8,531",36.0,"83,817",66.3,43.6,10.1,2.2,1.4,42.5,35.6,21.0,"1,432",9.1,3.1,84.8,,83.4,,3.4,0.4,,1,38,0,246,,6,87,371,62,58,10,2.0,15,14.1,12.3,4.0,,,4.0,,,,77.0,29.0,16.6,,1,1.0,5.0,1.2,54,49.0,3.0,30.4,,,,,,,,,,,,,,,,,,
2020,ARDENWALD/JOHNSON CREEK,467790.0,462000.0,220.0,41.0,15.0,0.0,6.0,42.0,0.0,1967.0,,,,,,,,,,,,"6,189","6,080",40.0,"76,790",63.4,47.1,13.5,6.0,1.8,31.6,22.6,18.0,"1,179",9.5,3.6,92.9,,84.7,,3.3,0.5,,0,1,0,19,,0,9,29,6,6,37,17.0,16,8.6,6.0,0.9,,,5.0,,,,55.0,26.6,15.3,,1,1.0,6.0,6.8,5,4.0,1.0,15.6,,,,,,,,,,,,,,,,,,
2020,ARGAY,364272.0,370000.0,184.0,38.0,59.0,14.0,-7.0,39.0,0.0,1967.0,,,,,,,,,,,,"6,044","2,944",41.0,"52,456",56.7,27.8,17.3,5.4,4.7,44.9,11.1,5.7,892,21.5,5.5,78.3,,66.7,,3.5,0.3,,0,52,0,211,,9,107,370,104,78,59,5.0,20,8.5,0.8,1.0,,,5.0,,,,45.0,26.4,33.3,,6,0.0,5.0,17.3,89,70.0,2.0,10.3,,,,,,,,,,,,,,,,,,
